id,admitted,test_score,ap,avg_ap,sat_subjects,gpa,female,minority,international,sports,school,early_app,alumni,program,add_info
LOCXFZSWSD,0,2350,7,4.714285714,3,4,1,0,0,0,Harvard,1,0,Neuroscience,
QSY5WQ3GFM,0,2350,7,5,5,4,0,0,0,0,Harvard,0,0,Biochemistry,
Z6Q3TS59RP,0,2350,7,5,3,4,0,0,0,0,Harvard,0,0,Philosophy,Football Varsity Letter 20 hours per week Lacrosse Varsity 18 hours per week Summer Select Lacrosse team 2005 2008 DECA Marketing Club 3 hours per week National Honor Society Commitee Chair 3 hours per week Habitat for Humanity Club 2 hours per week HOBY HOBY Alumni 2 hours per week Habitat for Humanity 2 events per year Feed My Starving Children 4 events per year American Red Cross 3 events per year Youth Coaching 10 hours per week summer Leadership Development Program 10 hours per week summer Lacrosse Official 10 hours per week summer Minnesota Boy s State 11 Hugh O Brian Youth Leadership Ambassador 10 National Honor Society 11 Presidential Classroom Law Justice and Human Rights 11 DECA State Competitor State Finalist 10 11 BPA State Finalist 11 Target Center Sports Marketing Internship 10 A Honor roll every year in school Varsity Letter Football Lacrosse PSAT 227 National Merit Finalist National Merit Scholarships Winner AP Scholar with DistinctionSummer Programs Carleton Summer Writing Program
TGEY15L4UY,1,2350,3,4.666666667,3,4,1,0,0,0,Harvard,0,0,Political Science,Academic Team 3 years 6 hours week team captain Youth In Government 3 years 2 hours week chapter president Student Council 3 years 1 hour week student body vice president Principal s Advisory Committee 3 years 1 hour week executive director Model United Nations 3 years 2 hours week leader National Honor Society 1 year 1 hour week member Spanish Honor Society 3 years 1 hour week member Heritage Village living history museum 6 years 3 hours week volunteer junior docentNational Merit Finalist 2009 Florida Girls State 2008 Outstanding Citizen President of the Senate Maxine Bentley Leadership Award Highest award given One of two girls selected to represent Florida at Girls Nation Girls Nation Asst Atty General for Civil Rights 2008 Tampa Bay Model United Nations Runner up Best Delegation 2008 Best Delegation 2007 Best Delegation 2006 Academic Team Pinellas County Academic Tournament 3rd place 2007 2nd place 2009 Florida Commissioner s Academic Challenge 1st place 2008 Pinellas County All Star Team 2007 2008 and 2009 Florida Youth in Government Outstanding Statesman Runner Up 2008 Winner 2009 Best Bill 2008 and 2009 Outstanding Civil Attorney 2006The key is to show passion in a specific area Almost all of my extracurriculars are related to politics in some way so it was clear to the admissions committee what sort of person I am and what they could expect from me in college 
ZPTVAWGTTA,0,2350,7,4.714285714,2,4,0,0,0,0,Harvard,0,0,,3 orchestras various chamber music groups section leader in some ensembles private music lessonNational Merit Finalist
P573MZ3MM6,0,2350,5,4.2,3,4,0,0,0,0,Harvard,0,0,Applied Mathematics,
66XPLXRMW4,0,2350,7,4.571428571,5,3.8,1,0,0,0,Harvard,0,0,English Chinese, Foreign language 9 12 Piano 9 12 Independent writing 10 12 Church youth group 9 12 Guitar 10 12 Foreign Language DALF Diplome Approfondi de la Langue Francaise C2 HSK Hanyu Shuiping Kaoshi Advanced DELE Diploma de Espanol como Lengua Extranjera B2 Zertifikat Deutsch B1 National German Exam Gold Certificate 96th Percentile Nationally AP Spanish Language Award of Excellence Writing Scholastic Writing Silver Key Royal Commonwealth Society Essay Competition 2009 Finalist Published poem in national anthology Top 10 finalist in monthly creative nonfiction contest geared towards adult writers Piano ABRSM Piano Grade 8 Diploma MMTA Michigan Music Teachers Association Piano Achievement Level 10 highest final score 95 100Language Skills Certifiably fluent in Mandarin S R W French S R W Spanish S R W and German S R W Other Info on Test Scores Highest Single Sitting SAT 2320 760 Reading 800 Math 760 Writing AP English Literature Calculus BC and German Language in Senior Year
SP4RE1ETUL,0,2350,4,4.75,4,3.9,0,0,0,0,Harvard,1,0,Neuroscience,Volunteered at a senior center 400 hours helped paralyzed woman write books using computer equipment volunteered over summer in honduras with host family president of amnesty international at school appointed Bay Area coordinator of amnesty international vice president of california scholarship federation other random crapAP scholar w honor Nationak Merit Scholar Other crapInterested in neuroscience took psychology and neurobiology courses over the summer at Harvard 
RG27NVEMP5,0,2350,7,5,6,4,0,0,0,0,Harvard,0,0,,Texas Children s Hospital Jr Volunteer Junior Council Newsletter Committee Chair 3 40 hrs week Breakthrough Houston School Year Teacher 5 hours week School Newspaper News Editor 4 10 hours week South Asian Students Association President 4 10 hours week Research at Laboratory 20 hrs week Summer only Band Flute 3 hours week Excellence in French Language 9 10 National French Competition Level II 3rd Place ACS Houston Chemistry Scholarship Test 4th Honorable Mention Presidential Community Service Award 9 Silver 10 Gold 11 Gold Interview Recommendations Essays hopefully will be good
NHQR8HE2IW,0,2350,2,4.5,2,4,0,0,0,0,Harvard,0,0,Physics,
HSLLBYC932,0,2350,5,4.8,3,3.97,0,0,0,0,Harvard,0,0,Political Science,Debate 4 years 10 hours wk Volunteering at Arvada Teen Court 5 years 6 hours wk National Honors Society 3 years 1 hour wk Front Range Youth Symphony 5 years 2 5 hours wk Knowledge Bowl 3 years 3 hours wk Youth in Government 3 years 1 hr wk about 50 hours year National Junior Classical League Latin Club 4 years 5 hour weekOutstanding Top Freshman in the Social Studies department National Latin Honors Society 4 years Outstanding Volunteer Service at Arvada Teen Court 7th place overall at Colorado Latin Convention 2008 2nd place overall Colorado Latin Convention 2009 National Society of High School Scholars AP Scholar with Distinction Silver Medal National Latin Exam NLE 9th grade Gold medal 10th Grade NLE Magna Cum Laude 11th grade NLE
6RCZBC4BMI,1,2350,1,5,4,4,0,0,0,0,Harvard,1,1,Chemistry,
FJ45NJTBK5,0,2350,3,5,3,3.88,1,0,0,0,Harvard,1,0,Neuroscience,
GQE3ECUJ5W,0,2350,5,5,3,4,0,0,0,0,Harvard,0,0,physics,pwning noobsomg national meriti am great
75SDLD1ZYE,1,2343,1,2,2,3.5,1,0,0,0,Harvard,1,0,Astronomy,I attended extension workshops for mathematics in free time after classes I did volunteer work at a heritage site where I was on a cash register for 6 hours twice a week Received awards for achievement and continued hard work in French and Mathematics classes I have a conscientious approach to my work I manage my time well when revising for examinations and I am dedicated to reaching my full potential so I can earn a degree 
0T7QGF8O4G,0,2340,7,5,4,3.9,1,0,0,0,Harvard,0,0,Biological Sciences,Biology Club Debate Research Internships Spanish Honor SocietyDebate Awards National Merit Scholarship Spanish Exam Gold
EPHRSQE2SU,0,2340,6,4.833333333,3,4,1,0,0,0,Harvard,0,0,International Relations,
QV7PDICWQT,0,2340,3,5,3,3.71,0,0,0,0,Harvard,0,0,,
FU4Y8UM8LT,0,2340,4,4.75,3,3.85,0,0,0,0,Harvard,0,0,Biology, Computational Neurobiology Internship Salk Institute La Jolla CA Summer 2012 Microgrid Analytics Internship UCSD Supercomputer Center La Jolla CA Summer 2011 Healthcare Technology Intern Perminova Inc La Jolla CA Summer 2011 Academic League Varsity 2nd Place San Diego County Mock Trial 1st Place San Diego County Model UN Commendation UCLA Competition
B6Z7EPBSE8,0,2340,6,5,4,4,0,0,0,0,Harvard,0,0,Chemical Engineering,Chess club 9th grade 4 hours week Entrepreneurial venture 10th 11th 40 hours weekNational Spanish Exam Bronze x2 National Spanish Exam Silver National AP ScholarI had no interview at CMU where I am attending but I had two very strong recs 1 from my AP Psychology teacher I wrote a program to perform a study for her class and 2 from my Multivariable calculus instructor at a local state college I was very far ahead of my class and am starting with 11 semesters of credit 
COQQ9CA8QF,1,2340,2,5,4,4,1,0,0,0,Harvard,0,0,linguistics,
V7IC2SOVKC,0,2340,5,4.8,3,4,0,0,0,0,Harvard,0,0,Economics,
S251GDSXNX,0,2340,7,5,2,3.98,1,0,0,0,Harvard,0,0,Biology,Piano for 12 years scholarship pre college student at San Francisco Conservatory of Music Part of school jazz ensemble played in pit orchestra of school musicals Speech and debate 3 time state championship qualifier won 1st place in the league for my event Team captain and officer for two years President of journalism radio club through which I also write articles for my local newspaper Vice President of a local community service club Council member of a teen performing arts group Mu Alpha Theta TreasurerReceived first place in a chamber music statewide competition President s Volunteer Service Award for three years CSF Life time Member public speaking outstanding senior French Departmental Award Visual Performing Arts Award Jazz Band Outstanding SeniorI was able to talk about my family situation father has been on disability and our family income was low which I mentioned in my essays 
VNQ1ICFTQ1,0,2340,3,5,3,4,0,1,0,0,Harvard,0,0,Undecided,3 Solo Art Exhibitions across city professional solo exhibits in prestigious galleries Critically Reviewed work and thousands of dollars of art sold Study Art under Dean of Art Institute of Chicago CMU professors personal student City Theater Lead Roles Hollywood Roles Founder President Drama Club HIgh School Fall Plays 3 Leading Roles Annual Productions Multiple Lead Roles President Forensics Debate Team Over 400 points degree of distinction state finalist national qualifiers finalist President Founder Volunteering Organization Provides entertainment to the elderly in local retirement communities Physics Club Co President Creative Writing a few small awards Two Novel Professional Playwright s Award Tennis Team Section Champs Atteneded super selective PA Govrenor s School for the Arts 2006 Admittance 60 of about 1000 applicants Tons of regional Forensics awards on the regional level Tons of small drama awards Meritorious Student Award Oustanding Scholar Awards AP ScholarGreat Interview 2 AMAZING RECS Great Essays Not so great SAT II scores 
AP2RM4GZQF,0,2340,0,0,2,4,0,0,0,0,Harvard,0,0,,
F4CP6ID85X,0,2340,3,4.666666667,3,4,0,0,0,0,Harvard,0,0,economics public policy,Harvard SSP cross country 2 years 5 hours week mock trial 2 years 12 weeks per year peer tutor 9 12 Nationally ranked fiddler Classical violinist National Honor Society 9 12 Professional acting experiencenational merit commended scholar top Literature student 3 years highest academic honors four years Core values honors 4 years
QKRA9K34PB,0,2340,2,5,3,3.98,1,0,0,0,Harvard,0,0,history,
XONIRDH9IW,0,2340,7,5,3,3.9,1,0,0,0,Harvard,0,0,Computer Science,
4H63ALQRNE,0,2340,7,5,3,4,0,0,0,0,Harvard,0,0,Philosophy,Chess team captain 6 hours week 52 weeks year World Affairs Council 4 hours week 25 weeks year Model UN 2 hours week 8 weeks year Sports Soccer Baseball Track Ultimate Frisbee 12 hours a week 35 week year Neuroscience research assistant 40 hours week 7 weeks Math Team 2 hours week 8 weeks year Socrates Caf 1 5 hours week 12 weeks year Volunteer Work 3 hours week 15 weeks year Jazz Band 5 hours week 22 weeks yearExcellence in Honors Advanced Algebra Award Excellence in Honors Philosophy and Ethics Award Excellence in Honors World History II Award Excellence in AP U S History Award Excellence in Honors Biology Award Yale University Book Award National Merit Scholarship Recipient Inducted into the National Honor Society 2 Best Delegate 2 Outstanding delegate awards at Model UN Moody s Math Challenge top 12 out of 1 100 First Class Soloist District Jazz festival High School State Chess co champion Maine Denker high school tournament of champions representative Pretty much everything was as expected 
Z4XJCSK7AN,0,2340,1,5,3,4,0,0,0,0,Harvard,0,0,,
XREGVHS09T,0,2340,1,5,4,3.68,1,0,0,0,Harvard,0,0,Mechanical Engineering,
BU4XK3YXIQ,0,2340,7,5,3,4,0,0,0,0,Harvard,1,0,Economics,Captain of Congressional Debate with strong competitive record Speech and Debate Team captain senior year participant all four years 10 hours per week Intel STS Research in behavioral economics second half of junior year the following summer and first half of senior year 10 hours per week Volunteer Internship at State Senator s Office Summer following Junior Year Camp Rising Sun highly selective 7 week full scholarship international leadership camp Summer of Sophomore Year George Mason Institute of Forensics Congressional Debate Camp 2 weeks Summer of Freshman Year Intel Semifinalist NYC Science and Engineering Fair First Award National Forensic League National Tournament Semifinalist Senate 4th Place Barkley Forum Congress 3rd Place New York State Championships Congressional Debate Strong Interviews throughout one of my recommenders listed me as one of his best students ever My High School Stuyvesant High School is the flagship school of New York City and is highly selective I always took the most rigorous schedule available to me 
Y83VPQ3XRK,1,2340,1,4,3,4,1,0,0,0,Harvard,0,0,,Spanish National Honor Society 10 11 12 National Honor Society 11 12 JV Soccer 9 Mock Trial 11 12 Varsity Soccer 10 11 Captain 12 Envirothon 9 10 11 12 Whiz Quiz 10 Captain 11 12 Spanish Club 9 10 President 11 12 Model UN 10 11 2 Concordia Summer French Credit Session 10 11 Indoor Soccer Captain 9 10 11 12 Traveling Soccer Team 10 Youth Soccer Volunteer Coach 11 Yearbook Editor 11 12 Battlefield Alliance Dinner Volunteer 11 Member of Reality Check Youth Anti Tobacco Organization 10 11 12 Marching Band 9 10 First Chair 11 12 HOBY Leadership Conference Invited Attended 10 Volunteered For 11 12 Hay Memorial Library 2 days week 11 12 Run for Hope Save Darfur 10 11 12 Relay for Life 9 Peer Tutor 9 12 Oktoberfest Race Organizer 11 Winter Ball Committee Chair 10 11 Same job through grades 10 11 12Tri County Art Fair Judge s Choice 9 Tri County Art Fair First Place 9 2 separate pieces Spanish Award 9 English Award 10 National High Honor Roll 9 10 11 12 Soccer League Champion 11 Frontier League Soccer All Star 12 HOBY World Leadership Conference Finalist 10 Model UN Lisbon Conference 2nd place Best Delegate 11 Model UN Best First Time Delegate 12 Scholar Athlete 10 11 12 National Merit Scholarship Commended Student 12 Reality Check Youth Summit Attendee 12 Academic All Star 12I switched schools right before 9th grade so it was a wierd year for me In 8th grade I took Latin and I think it helped me out in every single class not to mention the SATs I ve been a vegan since August 06
